what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.203.v201109140236,"org.eclipse.wst.ws.service.policy.ui",1384920058183
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1384920058186
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1384920058200
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1384920058200
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1384920058298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920069982
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1384920085517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920164731
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Push",1384920164749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920165091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920169272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920181459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920185047
executed,command,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui.team.Commit",1384920185070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920185693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384920185868
